countrycode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
897,9883-SDWFS,08/07/2013,1078203507,03/02/2013,05/03/2013,41.96,Yes,17/03/2013,Paper,42,12
818,8887-NCUZC,22/01/2013,3047515591,03/02/2013,05/03/2013,37.17,Yes,18/03/2013,Electronic,43,13
391,5196-TWQXF,20/06/2012,5376212799,03/02/2013,05/03/2013,65.47,No,25/02/2013,Electronic,22,0
391,8820-BLYDZ,19/03/2013,6639236295,03/02/2013,05/03/2013,60.75,No,13/02/2013,Paper,10,0
897,1168-BEASA,06/11/2013,8147793831,03/02/2013,05/03/2013,20.65,No,21/02/2013,Paper,18,0
770,9149-MATVB,30/04/2013,4589265593,04/02/2013,06/03/2013,56.53,No,28/02/2013,Paper,24,0
897,6177-VTITE,26/10/2012,540659475,05/02/2013,07/03/2013,39.33,Yes,06/03/2013,Electronic,29,0
391,2676-DZINU,19/10/2012,7581184012,05/02/2013,07/03/2013,41.3,No,23/02/2013,Electronic,18,0
818,2824-HJQPP,04/09/2013,9847742890,05/02/2013,07/03/2013,90.41,No,26/02/2013,Paper,21,0
818,8364-UWVLM,10/11/2012,3091329049,06/02/2013,08/03/2013,91.59,Yes,08/03/2013,Electronic,30,0
897,6296-UKEUZ,26/11/2012,5087638061,06/02/2013,08/03/2013,22,No,08/02/2013,Electronic,2,0
406,4092-ZAVRG,19/05/2012,8082796197,06/02/2013,08/03/2013,82.93,No,10/02/2013,Electronic,4,0
770,5592-UQXSS,31/12/2012,8653422623,06/02/2013,08/03/2013,37.22,No,03/03/2013,Electronic,25,0
391,8156-PCYBM,03/03/2012,9057872088,06/02/2013,08/03/2013,80.93,No,04/03/2013,Electronic,26,0
818,5613-UHVMG,31/05/2012,5612029362,07/02/2013,09/03/2013,72.82,Yes,01/04/2013,Electronic,53,23
818,7946-HJDUR,21/02/2012,7932116400,07/02/2013,09/03/2013,38.86,No,14/03/2013,Electronic,35,5
770,0706-NRGUP,09/04/2013,8419584909,07/02/2013,09/03/2013,26.49,No,16/03/2013,Paper,37,7
818,1604-LIFKX,16/03/2013,9543491185,08/02/2013,10/03/2013,85.76,No,19/03/2013,Paper,39,9
770,7228-LEPPM,30/04/2012,3085234788,09/02/2013,11/03/2013,34.7,No,14/03/2013,Electronic,33,3
406,8389-TCXFQ,24/08/2012,7277413369,09/02/2013,11/03/2013,62.41,Yes,28/03/2013,Electronic,47,17
897,8942-ERSWK,11/01/2013,7296232451,09/02/2013,11/03/2013,40.52,No,17/02/2013,Electronic,8,0
406,9771-QTLGZ,10/12/2012,7880714904,09/02/2013,11/03/2013,61.07,Yes,25/02/2013,Electronic,16,0
391,6632-CGYHU,08/01/2013,9073174131,09/02/2013,11/03/2013,92.97,No,19/02/2013,Electronic,10,0
406,9322-YCTQO,06/04/2012,9888306,10/02/2013,12/03/2013,105.92,No,17/03/2013,Electronic,35,5
391,5529-TBPGK,09/08/2013,202519703,10/02/2013,12/03/2013,77.26,No,13/03/2013,Paper,31,1
391,7841-HROAQ,15/09/2013,1064822506,10/02/2013,12/03/2013,91.89,No,07/03/2013,Paper,25,0
818,5924-UOPGH,06/06/2013,5589625888,10/02/2013,12/03/2013,61.46,No,02/03/2013,Paper,20,0
406,4092-ZAVRG,19/05/2012,6053161771,10/02/2013,12/03/2013,73.56,No,11/02/2013,Electronic,1,0
406,6048-QPZCF,13/07/2012,8514889441,10/02/2013,12/03/2013,92.14,Yes,22/02/2013,Electronic,12,0
818,8887-NCUZC,22/01/2013,641436694,11/02/2013,13/03/2013,26.37,No,04/03/2013,Electronic,21,0
406,5573-KSOIA,30/09/2013,2419712397,11/02/2013,13/03/2013,86.72,No,29/03/2013,Paper,46,16
897,6177-VTITE,26/10/2012,6080109452,11/02/2013,13/03/2013,57.05,No,27/02/2013,Electronic,16,0
818,8102-ABPKQ,29/08/2013,7091388946,12/02/2013,14/03/2013,60.3,Yes,06/04/2013,Paper,53,23
818,2824-HJQPP,04/09/2013,7450963607,12/02/2013,14/03/2013,65.7,No,12/03/2013,Paper,28,0
391,6160-HCSFI,10/01/2013,7753761369,12/02/2013,14/03/2013,75.78,No,26/02/2013,Electronic,14,0
391,9014-WENVB,03/08/2013,152050637,13/02/2013,15/03/2013,60.03,No,11/03/2013,Paper,26,0
818,8364-UWVLM,10/11/2012,1699566488,13/02/2013,15/03/2013,92.1,No,27/02/2013,Electronic,14,0
818,6627-ELFBK,26/11/2012,2726493725,13/02/2013,15/03/2013,57.35,No,25/02/2013,Electronic,12,0
897,9286-VLKMI,13/02/2013,5759365584,13/02/2013,15/03/2013,51.43,No,18/02/2013,Paper,5,0
406,1447-YZKCL,10/08/2012,7665948122,13/02/2013,15/03/2013,67.87,No,13/03/2013,Electronic,28,0
406,6048-QPZCF,13/07/2012,284482411,14/02/2013,16/03/2013,87.9,Yes,17/03/2013,Electronic,31,1
391,0379-NEVHP,06/04/2013,476918544,14/02/2013,16/03/2013,55.21,No,03/03/2013,Paper,17,0
391,2676-DZINU,19/10/2012,8026688554,14/02/2013,16/03/2013,60.72,No,23/02/2013,Electronic,9,0
897,9883-SDWFS,08/07/2013,8857063465,14/02/2013,16/03/2013,7.78,No,15/03/2013,Paper,29,0
818,6627-ELFBK,26/11/2012,620329407,15/02/2013,17/03/2013,76.5,Yes,01/04/2013,Electronic,45,15
818,6627-ELFBK,26/11/2012,3517011034,15/02/2013,17/03/2013,65.28,No,01/03/2013,Electronic,14,0
406,5164-VMYWJ,27/11/2013,4823736868,15/02/2013,17/03/2013,46.24,No,02/03/2013,Paper,15,0
770,2687-XWAMA,03/04/2013,9169343910,15/02/2013,17/03/2013,52.29,No,04/03/2013,Paper,17,0
391,9841-XLGBV,03/01/2013,72380981,16/02/2013,18/03/2013,26.44,No,06/03/2013,Electronic,18,0
818,8364-UWVLM,10/11/2012,1509944878,16/02/2013,18/03/2013,53.51,No,07/03/2013,Electronic,19,0
391,0187-ERLSR,31/07/2013,4160638076,16/02/2013,18/03/2013,56.5,Yes,02/03/2013,Paper,14,0
770,7260-ZHAKS,17/06/2012,4346922316,16/02/2013,18/03/2013,78.28,No,14/03/2013,Electronic,26,0
818,6627-ELFBK,26/11/2012,9448816022,16/02/2013,18/03/2013,82.93,No,04/03/2013,Electronic,16,0
391,6708-DPYTF,02/08/2012,4989401437,17/02/2013,19/03/2013,56.99,No,14/03/2013,Electronic,25,0
406,0783-PEPYR,27/11/2013,5554040283,17/02/2013,19/03/2013,59.36,No,30/03/2013,Paper,41,11
391,0379-NEVHP,06/04/2013,8385411888,17/02/2013,19/03/2013,79.25,No,11/03/2013,Paper,22,0
770,7856-ODQFO,05/08/2012,9239905667,17/02/2013,19/03/2013,43.41,Yes,22/03/2013,Electronic,33,3
406,7600-OISKG,19/07/2013,3023099566,18/02/2013,20/03/2013,45.51,No,07/03/2013,Paper,17,0
406,9758-AIEIK,23/04/2012,6504473012,18/02/2013,20/03/2013,80.56,No,03/03/2013,Electronic,13,0
770,6831-FIODB,08/05/2013,7690941431,18/02/2013,20/03/2013,41.11,No,19/03/2013,Paper,29,0
897,9250-VHLWY,03/06/2013,8891547275,18/02/2013,20/03/2013,58.53,No,18/03/2013,Paper,28,0
897,0688-XNJRO,24/06/2012,5010861294,19/02/2013,21/03/2013,25.38,No,21/03/2013,Electronic,30,0
818,8102-ABPKQ,29/08/2013,1321318878,20/02/2013,22/03/2013,53.11,No,27/03/2013,Paper,35,5
391,1080-NDGAE,28/09/2012,1556974311,20/02/2013,22/03/2013,107.94,Yes,21/03/2013,Electronic,29,0
406,9117-LYRCE,05/07/2013,3225557120,20/02/2013,22/03/2013,29.25,No,23/03/2013,Paper,31,1
391,8820-BLYDZ,19/03/2013,46372811,21/02/2013,23/03/2013,61.96,No,28/02/2013,Paper,7,0
391,9212-BTDMX,22/04/2012,604769805,21/02/2013,23/03/2013,73.59,No,01/03/2013,Electronic,8,0
406,5164-VMYWJ,27/11/2013,528993923,22/02/2013,24/03/2013,90.22,No,14/03/2013,Paper,20,0
391,1080-NDGAE,28/09/2012,857712918,22/02/2013,24/03/2013,93.39,Yes,04/04/2013,Electronic,41,11
770,7260-ZHAKS,17/06/2012,3206241963,22/02/2013,24/03/2013,89.44,No,16/03/2013,Electronic,22,0
770,0625-TNJFG,15/08/2013,6273031192,22/02/2013,24/03/2013,57.64,No,28/03/2013,Paper,34,4
770,2447-JCFGW,31/07/2012,6719635094,22/02/2013,24/03/2013,49.56,No,22/03/2013,Electronic,28,0
770,4460-ZXNDN,27/06/2013,3224727771,23/02/2013,25/03/2013,84.71,Yes,01/04/2013,Paper,37,7
406,5573-KSOIA,30/09/2013,4570744904,23/02/2013,25/03/2013,67.52,No,26/03/2013,Paper,31,1
818,6004-KITZM,01/09/2013,5606369890,23/02/2013,25/03/2013,70.9,No,15/03/2013,Paper,20,0
391,5920-DPXLN,11/11/2012,6965323270,23/02/2013,25/03/2013,58.98,No,12/03/2013,Electronic,17,0
406,3448-OWJOT,15/09/2012,9398281591,23/02/2013,25/03/2013,59.31,Yes,28/03/2013,Electronic,33,3
391,1080-NDGAE,28/09/2012,9390786866,24/02/2013,26/03/2013,74.62,Yes,06/04/2013,Electronic,41,11
391,6708-DPYTF,02/08/2012,9671863604,24/02/2013,26/03/2013,64.64,No,06/04/2013,Electronic,41,11
406,8389-TCXFQ,24/08/2012,4171825761,25/02/2013,27/03/2013,88.67,Yes,26/03/2013,Electronic,29,0
897,8690-EEBEO,05/12/2012,286008070,26/02/2013,28/03/2013,53.45,No,31/03/2013,Electronic,33,3
406,3448-OWJOT,15/09/2012,2369731348,26/02/2013,28/03/2013,80.3,Yes,08/04/2013,Electronic,41,11
770,3831-FXWYK,08/03/2013,2487012635,26/02/2013,28/03/2013,74.09,No,03/04/2013,Paper,36,6
897,3271-YDPUJ,02/04/2013,2556169247,26/02/2013,28/03/2013,39.88,No,26/03/2013,Paper,28,0
897,9883-SDWFS,08/07/2013,9186926292,26/02/2013,28/03/2013,26.37,No,31/03/2013,Paper,33,3
406,4092-ZAVRG,19/05/2012,291694356,27/02/2013,29/03/2013,69.65,Yes,11/03/2013,Electronic,12,0
897,7372-CESLR,11/01/2013,2441403899,27/02/2013,29/03/2013,59.17,No,22/03/2013,Electronic,23,0
818,2824-HJQPP,04/09/2013,3077571538,27/02/2013,29/03/2013,64.54,No,18/03/2013,Paper,19,0
897,6296-UKEUZ,26/11/2012,9215762028,27/02/2013,29/03/2013,35.1,No,04/03/2013,Electronic,5,0
391,8156-PCYBM,03/03/2012,4617374678,28/02/2013,30/03/2013,50.8,No,28/03/2013,Electronic,28,0
406,9771-QTLGZ,10/12/2012,5508245592,28/02/2013,30/03/2013,48.87,Yes,09/03/2013,Electronic,9,0
897,9286-VLKMI,13/02/2013,6556553111,28/02/2013,30/03/2013,36.13,No,03/03/2013,Electronic,3,0
897,8690-EEBEO,05/12/2012,744801013,01/03/2013,31/03/2013,61.04,No,07/04/2013,Electronic,37,7
770,0465-DTULQ,04/03/2013,902573987,01/03/2013,31/03/2013,68.35,No,31/03/2013,Paper,30,0
406,8389-TCXFQ,24/08/2012,3086321519,01/03/2013,31/03/2013,53.38,Yes,13/04/2013,Electronic,43,13
406,9117-LYRCE,05/07/2013,3090463749,01/03/2013,31/03/2013,58.69,Yes,30/04/2013,Paper,60,30
818,6627-ELFBK,26/11/2012,4259739726,01/03/2013,31/03/2013,53.65,No,18/03/2013,Electronic,17,0
406,2621-XCLEH,24/09/2012,6837368660,01/03/2013,31/03/2013,58.96,Yes,25/04/2013,Electronic,55,25
391,2125-HJDLA,22/05/2012,380292674,02/03/2013,01/04/2013,26.83,No,10/04/2013,Electronic,39,9
391,1080-NDGAE,28/09/2012,2329204580,02/03/2013,01/04/2013,54.56,No,21/03/2013,Electronic,19,0
391,9174-IYKOC,27/11/2012,4060402287,02/03/2013,01/04/2013,60.84,No,23/03/2013,Electronic,21,0
770,7228-LEPPM,30/04/2012,4682447856,02/03/2013,01/04/2013,79.37,Yes,12/04/2013,Electronic,41,11
406,9725-EZTEJ,17/03/2012,8953168938,02/03/2013,01/04/2013,77.52,Yes,28/03/2013,Electronic,26,0
406,5164-VMYWJ,27/11/2013,2801147000,03/03/2013,02/04/2013,79.74,No,25/03/2013,Paper,22,0
897,6391-GBFQJ,25/11/2013,5048564900,04/03/2013,03/04/2013,46.49,Yes,03/04/2013,Paper,30,0
391,0187-ERLSR,31/07/2013,5995302563,04/03/2013,03/04/2013,31.72,No,11/03/2013,Paper,7,0
406,6048-QPZCF,13/07/2012,6672426133,04/03/2013,03/04/2013,98.68,Yes,26/03/2013,Electronic,22,0
897,6296-UKEUZ,26/11/2012,8663805291,05/03/2013,04/04/2013,14.8,No,07/03/2013,Electronic,2,0
391,2423-QOKIO,11/05/2013,8922128667,05/03/2013,04/04/2013,73.49,No,01/04/2013,Paper,27,0
818,5148-SYKLB,28/08/2013,9773021858,05/03/2013,04/04/2013,79.49,Yes,27/04/2013,Paper,53,23
897,9286-VLKMI,13/02/2013,7679449609,06/03/2013,05/04/2013,47.39,No,06/03/2013,Electronic,0,0
391,0709-LZRJV,20/06/2013,9800138273,06/03/2013,05/04/2013,30.89,Yes,29/04/2013,Paper,54,24
406,4640-FGEJI,04/04/2013,613092852,07/03/2013,06/04/2013,90.34,No,08/04/2013,Paper,32,2
818,1604-LIFKX,16/03/2013,2430916585,07/03/2013,06/04/2013,63.45,No,22/04/2013,Paper,46,16
770,6077-FDQRK,11/09/2012,7142055006,07/03/2013,06/04/2013,56.6,Yes,01/04/2013,Electronic,25,0
770,7856-ODQFO,05/08/2012,2987359559,08/03/2013,07/04/2013,57.96,Yes,24/04/2013,Electronic,47,17
770,7856-ODQFO,05/08/2012,6287088969,08/03/2013,07/04/2013,61.67,No,31/03/2013,Electronic,23,0
770,3831-FXWYK,08/03/2013,6369718990,08/03/2013,07/04/2013,55.46,No,13/04/2013,Paper,36,6
770,9928-IJYBQ,18/03/2012,606876865,09/03/2013,08/04/2013,46.61,No,16/04/2013,Electronic,38,8
770,4460-ZXNDN,27/06/2013,2212611817,09/03/2013,08/04/2013,32.97,No,16/04/2013,Paper,38,8
818,8102-ABPKQ,29/08/2013,2659238903,09/03/2013,08/04/2013,46.86,No,12/04/2013,Paper,34,4
770,2687-XWAMA,03/04/2013,3363342172,09/03/2013,08/04/2013,44.75,No,26/03/2013,Paper,17,0
818,7946-HJDUR,21/02/2012,8450356834,09/03/2013,08/04/2013,50.21,No,08/04/2013,Electronic,30,0
406,8389-TCXFQ,24/08/2012,3154502347,10/03/2013,09/04/2013,37.02,Yes,05/04/2013,Electronic,26,0
391,7329-TWKLF,20/11/2013,3414952429,10/03/2013,09/04/2013,62.24,No,05/04/2013,Paper,26,0
770,7758-WKLVM,06/02/2012,298536056,12/03/2013,11/04/2013,70.85,Yes,06/05/2013,Electronic,55,25
391,5529-TBPGK,09/08/2013,588467684,12/03/2013,11/04/2013,46.63,No,11/04/2013,Paper,30,0
406,3448-OWJOT,15/09/2012,1529029372,12/03/2013,11/04/2013,49.97,Yes,14/04/2013,Electronic,33,3
818,8102-ABPKQ,29/08/2013,4588532423,12/03/2013,11/04/2013,58.52,Yes,28/04/2013,Paper,47,17
818,8364-UWVLM,10/11/2012,9839492497,12/03/2013,11/04/2013,86.69,No,26/03/2013,Electronic,14,0
391,7209-MDWKR,09/10/2013,9869607581,13/03/2013,12/04/2013,57.41,No,22/04/2013,Paper,40,10
770,9149-MATVB,30/04/2013,874394980,14/03/2013,13/04/2013,23.92,No,16/04/2013,Paper,33,3
391,9014-WENVB,03/08/2013,1482642317,14/03/2013,13/04/2013,78.25,No,27/04/2013,Paper,44,14
391,9014-WENVB,03/08/2013,3562071227,14/03/2013,13/04/2013,60.64,No,16/04/2013,Paper,33,3
391,0709-LZRJV,20/06/2013,7706707710,14/03/2013,13/04/2013,68.16,No,08/04/2013,Paper,25,0
391,2423-QOKIO,11/05/2013,8035927112,14/03/2013,13/04/2013,48.27,No,10/04/2013,Paper,27,0
897,9250-VHLWY,03/06/2013,2086131876,15/03/2013,14/04/2013,47.82,No,05/04/2013,Paper,21,0
818,8364-UWVLM,10/11/2012,3219214405,16/03/2013,15/04/2013,62.67,Yes,19/04/2013,Electronic,34,4
897,8942-ERSWK,11/01/2013,3378881881,16/03/2013,15/04/2013,13.88,No,21/03/2013,Electronic,5,0
391,0187-ERLSR,31/07/2013,8350497297,16/03/2013,15/04/2013,73.27,Yes,04/04/2013,Paper,19,0
406,7938-EVASK,15/12/2012,2613739780,17/03/2013,16/04/2013,78.05,Yes,04/05/2013,Electronic,48,18
818,8102-ABPKQ,29/08/2013,5882624218,17/03/2013,16/04/2013,76.85,Yes,03/05/2013,Paper,47,17
406,9725-EZTEJ,17/03/2012,6741751706,17/03/2013,16/04/2013,96.22,No,30/03/2013,Electronic,13,0
770,2687-XWAMA,03/04/2013,7893242563,17/03/2013,16/04/2013,37.66,No,29/03/2013,Paper,12,0
818,5875-VZQCZ,15/07/2013,6032999481,18/03/2013,17/04/2013,81.21,Yes,11/05/2013,Paper,54,24
770,7050-KQLDO,29/09/2012,8149632060,18/03/2013,17/04/2013,88.33,No,12/04/2013,Electronic,25,0
770,7758-WKLVM,06/02/2012,2947584001,19/03/2013,18/04/2013,72.5,Yes,11/05/2013,Electronic,53,23
391,9174-IYKOC,27/11/2012,5905976017,19/03/2013,18/04/2013,57.46,No,06/04/2013,Electronic,18,0
770,2447-JCFGW,31/07/2012,8927871048,19/03/2013,18/04/2013,66.6,No,11/04/2013,Electronic,23,0
391,6708-DPYTF,02/08/2012,9171870990,19/03/2013,18/04/2013,87.99,No,28/04/2013,Electronic,40,10
770,7260-ZHAKS,17/06/2012,9565133328,19/03/2013,18/04/2013,81.1,No,11/04/2013,Electronic,23,0
818,7695-NKUXM,21/11/2012,2783374260,20/03/2013,19/04/2013,49.9,No,24/03/2013,Electronic,4,0
391,6708-DPYTF,02/08/2012,5423618299,20/03/2013,19/04/2013,81.59,No,28/04/2013,Electronic,39,9
770,3993-QUNVJ,31/12/2012,6614325540,20/03/2013,19/04/2013,63.32,Yes,15/04/2013,Electronic,26,0
818,8364-UWVLM,10/11/2012,2094625650,21/03/2013,20/04/2013,83.02,No,13/04/2013,Electronic,23,0
897,8690-EEBEO,05/12/2012,4318635686,21/03/2013,20/04/2013,92.5,No,26/04/2013,Electronic,36,6
818,6004-KITZM,01/09/2013,6578598443,21/03/2013,20/04/2013,54.33,No,09/04/2013,Paper,19,0
770,4460-ZXNDN,27/06/2013,6984488539,21/03/2013,20/04/2013,84.43,Yes,20/05/2013,Paper,60,30
406,8976-AMJEO,03/03/2012,8517033976,21/03/2013,20/04/2013,70.99,No,23/04/2013,Electronic,33,3
406,5164-VMYWJ,27/11/2013,4560936162,22/03/2013,21/04/2013,72,No,15/04/2013,Paper,24,0
897,6296-UKEUZ,26/11/2012,4795466537,22/03/2013,21/04/2013,22.93,No,25/03/2013,Electronic,3,0
391,0187-ERLSR,31/07/2013,4814212537,22/03/2013,21/04/2013,86.92,No,27/03/2013,Paper,5,0
818,8887-NCUZC,22/01/2013,7555055375,22/03/2013,21/04/2013,24.19,Yes,25/04/2013,Electronic,34,4
406,5284-DJOZO,11/09/2012,320318018,23/03/2013,22/04/2013,80.71,No,24/03/2013,Electronic,1,0
406,5164-VMYWJ,27/11/2013,6590705536,23/03/2013,22/04/2013,59.54,No,11/04/2013,Paper,19,0
406,5284-DJOZO,11/09/2012,9791750285,23/03/2013,22/04/2013,47.67,No,28/03/2013,Electronic,5,0
391,6160-HCSFI,10/01/2013,3357258713,24/03/2013,23/04/2013,65.37,No,07/04/2013,Electronic,14,0
406,5164-VMYWJ,27/11/2013,4657747158,24/03/2013,23/04/2013,82.64,No,19/04/2013,Paper,26,0
406,4640-FGEJI,04/04/2013,7369923093,24/03/2013,23/04/2013,97.33,Yes,10/05/2013,Paper,47,17
770,6077-FDQRK,11/09/2012,9506308848,24/03/2013,23/04/2013,33.37,No,08/04/2013,Electronic,15,0
818,5875-VZQCZ,15/07/2013,2746735879,25/03/2013,24/04/2013,50.79,Yes,06/05/2013,Paper,42,12
406,4632-QZOKX,19/03/2013,2748256708,25/03/2013,24/04/2013,64.32,Yes,25/04/2013,Electronic,31,1
770,3993-QUNVJ,31/12/2012,4527375934,25/03/2013,24/04/2013,47.33,No,08/04/2013,Electronic,14,0
770,3831-FXWYK,08/03/2013,5908935254,25/03/2013,24/04/2013,85.86,No,27/04/2013,Electronic,33,3
897,0688-XNJRO,24/06/2012,2698045799,26/03/2013,25/04/2013,55.16,Yes,27/05/2013,Electronic,62,32
818,6627-ELFBK,26/11/2012,4380014151,26/03/2013,25/04/2013,92.65,Yes,26/04/2013,Electronic,31,1
770,5592-UQXSS,31/12/2012,7197991217,26/03/2013,25/04/2013,48.98,No,21/04/2013,Electronic,26,0
897,8690-EEBEO,05/12/2012,7421024088,26/03/2013,25/04/2013,57.97,Yes,22/05/2013,Electronic,57,27
818,6627-ELFBK,26/11/2012,876573329,27/03/2013,26/04/2013,71.39,Yes,04/05/2013,Electronic,38,8
391,8156-PCYBM,03/03/2012,7459726574,27/03/2013,26/04/2013,74.57,No,28/04/2013,Electronic,32,2
406,5164-VMYWJ,27/11/2013,9858844250,27/03/2013,26/04/2013,126.31,Yes,06/05/2013,Paper,40,10
770,2447-JCFGW,31/07/2012,3990073198,28/03/2013,27/04/2013,11.36,No,21/04/2013,Electronic,24,0
897,3271-YDPUJ,02/04/2013,4738467082,28/03/2013,27/04/2013,41.38,No,21/04/2013,Paper,24,0
406,6833-ETVHD,30/04/2012,5190923189,28/03/2013,27/04/2013,60.25,No,15/04/2013,Electronic,18,0
897,6391-GBFQJ,25/11/2013,5663633073,28/03/2013,27/04/2013,7.33,No,21/04/2013,Paper,24,0
897,9460-VAZGD,10/08/2013,7186710473,28/03/2013,27/04/2013,55.57,No,19/04/2013,Paper,22,0
406,5164-VMYWJ,27/11/2013,7545656006,28/03/2013,27/04/2013,83.73,Yes,06/05/2013,Paper,39,9
391,6632-CGYHU,08/01/2013,1089324685,29/03/2013,28/04/2013,85.33,No,07/04/2013,Electronic,9,0
770,7856-ODQFO,05/08/2012,3261039339,29/03/2013,28/04/2013,14.63,No,24/04/2013,Electronic,26,0
818,3568-JJMFW,09/01/2012,4146703959,29/03/2013,28/04/2013,81.21,Yes,17/04/2013,Electronic,19,0
770,6077-FDQRK,11/09/2012,2246279597,30/03/2013,29/04/2013,21.4,No,08/04/2013,Electronic,9,0
391,9014-WENVB,03/08/2013,2458578956,30/03/2013,29/04/2013,64.66,No,28/04/2013,Paper,29,0
897,6177-VTITE,26/10/2012,2474022495,30/03/2013,29/04/2013,25.7,No,08/04/2013,Electronic,9,0
406,2621-XCLEH,24/09/2012,97717897,31/03/2013,30/04/2013,70.93,Yes,25/05/2013,Electronic,55,25
391,8820-BLYDZ,19/03/2013,703104577,31/03/2013,30/04/2013,73.49,No,02/04/2013,Electronic,2,0
406,5573-KSOIA,30/09/2013,1250631704,31/03/2013,30/04/2013,57.12,No,02/05/2013,Paper,32,2
391,7209-MDWKR,09/10/2013,4365495636,31/03/2013,30/04/2013,75.44,No,28/04/2013,Paper,28,0
818,7946-HJDUR,21/02/2012,8908680989,31/03/2013,30/04/2013,48.07,No,26/04/2013,Electronic,26,0
770,9149-MATVB,30/04/2013,633253847,01/04/2013,01/05/2013,50.95,No,25/04/2013,Paper,24,0
391,2423-QOKIO,11/05/2013,4507038116,01/04/2013,01/05/2013,91.82,No,01/05/2013,Paper,30,0
818,2824-HJQPP,04/09/2013,8462827944,01/04/2013,01/05/2013,52.4,No,18/04/2013,Paper,17,0
770,0465-DTULQ,04/03/2013,2528705556,02/04/2013,02/05/2013,63,No,28/04/2013,Electronic,26,0
406,4640-FGEJI,04/04/2013,3078815567,02/04/2013,02/05/2013,94.62,No,21/04/2013,Paper,19,0
391,7329-TWKLF,20/11/2013,4396260953,02/04/2013,02/05/2013,56.67,No,16/04/2013,Paper,14,0
770,7856-ODQFO,05/08/2012,374625254,03/04/2013,03/05/2013,37.82,No,25/04/2013,Electronic,22,0
818,3568-JJMFW,09/01/2012,617172736,03/04/2013,03/05/2013,77.79,Yes,03/05/2013,Electronic,30,0
770,9928-IJYBQ,18/03/2012,3053271258,03/04/2013,03/05/2013,83.95,No,09/05/2013,Electronic,36,6
406,8976-AMJEO,03/03/2012,3865457806,03/04/2013,03/05/2013,90.34,Yes,19/05/2013,Electronic,46,16
391,0379-NEVHP,06/04/2013,8033892101,03/04/2013,03/05/2013,74.34,No,19/04/2013,Paper,16,0
897,1168-BEASA,06/11/2013,4719815783,04/04/2013,04/05/2013,40.48,No,27/04/2013,Paper,23,0
897,3271-YDPUJ,02/04/2013,3938548126,05/04/2013,05/05/2013,50.86,No,26/04/2013,Electronic,21,0
770,2447-JCFGW,31/07/2012,4003648294,05/04/2013,05/05/2013,39.24,No,28/04/2013,Electronic,23,0
391,2125-HJDLA,22/05/2012,6474542050,05/04/2013,05/05/2013,45.06,No,05/05/2013,Electronic,30,0
770,3993-QUNVJ,31/12/2012,3244991557,06/04/2013,06/05/2013,76.44,No,17/04/2013,Electronic,11,0
818,3271-HYHDN,28/04/2013,7074598959,06/04/2013,06/05/2013,42.25,No,11/04/2013,Paper,5,0
391,2423-QOKIO,11/05/2013,7751899037,06/04/2013,06/05/2013,47.77,No,08/05/2013,Paper,32,2
897,3271-YDPUJ,02/04/2013,7795526633,06/04/2013,06/05/2013,27.95,No,28/04/2013,Electronic,22,0
406,4651-PMEXQ,04/07/2012,3901727084,07/04/2013,07/05/2013,89.06,No,28/04/2013,Electronic,21,0
770,7050-KQLDO,29/09/2012,5636946317,07/04/2013,07/05/2013,57.24,No,30/04/2013,Electronic,23,0
770,7856-ODQFO,05/08/2012,8184291649,07/04/2013,07/05/2013,9.47,No,27/04/2013,Electronic,20,0
391,9174-IYKOC,27/11/2012,8428274862,07/04/2013,07/05/2013,77.01,No,29/04/2013,Electronic,22,0
770,7856-ODQFO,05/08/2012,8898728543,07/04/2013,07/05/2013,84.15,Yes,07/05/2013,Electronic,30,0
391,9212-BTDMX,22/04/2012,1087780845,08/04/2013,08/05/2013,64.81,No,25/04/2013,Electronic,17,0
406,4092-ZAVRG,19/05/2012,2529818478,08/04/2013,08/05/2013,77.41,No,14/04/2013,Electronic,6,0
406,6048-QPZCF,13/07/2012,2536946008,08/04/2013,08/05/2013,82.56,No,12/04/2013,Electronic,4,0
818,8102-ABPKQ,29/08/2013,3097229122,08/04/2013,08/05/2013,56.01,Yes,08/05/2013,Paper,30,0
406,4651-PMEXQ,04/07/2012,6511784638,09/04/2013,09/05/2013,81.53,No,25/04/2013,Electronic,16,0
897,8690-EEBEO,05/12/2012,7854660723,09/04/2013,09/05/2013,84.6,No,16/05/2013,Electronic,37,7
406,9322-YCTQO,06/04/2012,4509742801,10/04/2013,10/05/2013,84.98,No,16/05/2013,Electronic,36,6
770,6831-FIODB,08/05/2013,726197794,11/04/2013,11/05/2013,41.94,Yes,22/05/2013,Paper,41,11
770,7228-LEPPM,30/04/2012,1900323621,11/04/2013,11/05/2013,43.06,No,13/05/2013,Electronic,32,2
770,6831-FIODB,08/05/2013,4056509011,11/04/2013,11/05/2013,74.41,No,08/05/2013,Paper,27,0
406,7600-OISKG,19/07/2013,6969986224,11/04/2013,11/05/2013,59.08,Yes,19/05/2013,Paper,38,8
897,1408-OQZUE,14/09/2012,8389404239,11/04/2013,11/05/2013,44.06,No,11/05/2013,Electronic,30,0
818,3271-HYHDN,28/04/2013,354407690,12/04/2013,12/05/2013,45.56,No,17/04/2013,Paper,5,0
